Employee ID;Age;Gender;Years at Company;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Promotions;Overtime;Distance from Home;Education Level;Marital Status;Number of Dependents;Job Level;Company Size;Company Tenure;Remote Work;Leadership Opportunities;Innovation Opportunities;Company Reputation;Employee Recognition;Attrition
37884;33;0;20;2;7265;0;1;2;0;0;40;1;0;2;1;1;86;0;0;0;1;0;Left
68477;26;1;18;4;10661;2;0;1;4;0;36;1;0;3;0;1;45;1;0;0;1;0;Stayed
32903;25;0;7;0;4811;2;1;1;0;0;79;2;2;2;1;1;38;0;0;1;1;2;Left
14566;27;1;12;1;5329;0;1;2;2;1;20;3;1;3;1;1;35;0;0;1;2;0;Left
7008;35;1;25;2;7153;3;1;2;2;0;63;1;1;2;0;1;91;0;0;0;1;0;Left
40568;50;1;40;0;3043;2;1;3;0;0;24;1;1;3;1;0;102;0;0;0;1;1;Stayed
18339;50;1;14;3;9495;2;0;1;2;1;96;2;0;0;0;0;23;1;0;0;2;1;Left
53500;58;1;4;3;8151;2;1;1;0;0;15;0;1;1;1;1;8;1;0;0;2;0;Stayed
63764;33;0;22;2;7714;0;2;1;2;0;7;1;1;2;2;2;83;0;0;1;1;2;Stayed
4886;20;1;11;4;7628;1;0;1;3;0;17;1;0;1;0;0;84;0;0;1;2;0;Stayed
26495;24;1;9;3;8486;0;1;1;0;0;11;0;0;0;2;0;18;1;0;0;2;1;Stayed
34214;55;1;2;0;3553;0;2;1;0;1;59;1;0;2;0;1;28;0;0;0;2;2;Left
10370;45;0;33;2;6063;2;1;2;0;0;6;1;0;4;1;0;84;0;0;1;3;1;Stayed
67873;50;1;39;2;7600;2;1;1;0;0;60;1;0;0;2;1;107;0;1;0;3;0;Stayed
44909;44;1;1;0;3288;3;0;1;0;0;10;4;1;4;1;0;38;0;0;0;1;0;Stayed
34195;59;1;16;2;8392;0;0;1;1;0;17;3;1;0;1;0;26;0;0;0;2;3;Stayed
71455;32;0;21;2;7104;3;3;3;2;0;31;0;1;0;0;2;25;0;0;1;0;0;Left
51855;33;0;3;0;3815;3;3;2;1;0;6;1;1;0;2;1;14;1;0;0;2;0;Stayed
21420;34;0;18;0;4328;3;1;1;0;0;20;1;0;3;1;1;57;0;0;0;0;2;Left
54830;43;0;23;4;6952;1;2;2;4;1;24;0;0;0;1;0;61;1;0;1;0;3;Stayed
41286;40;1;18;1;6369;2;0;1;1;0;98;2;1;2;1;0;45;1;0;0;2;0;Stayed
21565;22;1;1;2;8756;1;1;2;1;1;55;1;0;4;0;0;23;0;0;0;2;0;Left
51355;58;1;9;3;5532;2;1;1;1;1;4;1;2;1;1;0;19;1;0;0;2;1;Stayed
38941;55;1;34;3;8673;0;1;1;2;0;97;1;0;0;1;2;86;0;0;0;1;0;Left
69899;38;0;14;0;3891;3;3;1;2;1;82;1;1;3;1;0;75;1;0;0;2;0;Stayed
24472;27;1;14;1;6029;3;2;1;2;0;60;2;2;1;1;1;74;1;0;0;2;1;Stayed
70945;22;0;11;0;4137;0;1;3;1;1;19;0;0;3;0;0;83;0;0;0;1;1;Left
4017;23;1;2;2;8081;3;0;2;0;0;81;2;1;0;2;0;52;0;0;0;2;2;Stayed
17833;29;1;7;4;6932;0;0;2;3;0;44;0;1;1;2;0;17;1;0;0;2;2;Stayed
16312;57;0;14;0;5795;2;1;2;3;0;3;2;1;6;2;0;83;0;0;1;0;1;Stayed
55211;57;1;47;3;9191;2;0;2;0;0;19;2;1;4;1;0;114;0;0;0;0;0;Stayed
37898;46;1;38;2;7244;2;1;1;0;1;48;4;1;3;1;1;46;0;0;1;1;0;Stayed
29564;42;1;6;3;8405;2;1;1;1;0;55;3;0;1;1;0;8;0;0;0;1;2;Left
37402;45;1;31;1;4968;0;1;1;4;1;99;0;2;0;0;1;92;0;0;1;2;0;Left
20371;36;0;23;3;10442;1;1;1;0;0;47;0;0;1;2;0;30;0;0;0;2;1;Stayed
33010;26;0;16;4;6605;2;0;1;2;0;70;2;1;2;1;0;46;0;0;0;2;0;Left
29598;37;0;9;3;10730;2;1;1;1;0;21;3;1;0;1;1;36;0;0;0;1;0;Stayed
16530;20;0;6;4;8622;0;1;1;0;1;73;2;0;4;1;1;82;0;0;0;2;2;Left
2874;44;0;36;3;7140;1;2;1;0;0;1;1;1;2;0;2;83;0;1;0;1;0;Left
59078;23;0;9;1;6125;2;3;1;1;1;53;1;2;0;1;0;41;0;0;0;2;0;Left
3232;28;1;7;4;7655;0;1;1;3;0;30;2;0;2;1;1;14;0;1;0;3;1;Stayed
35125;48;1;10;4;7049;0;0;2;1;0;38;3;0;0;2;1;31;0;0;0;0;2;Stayed
57726;40;0;8;0;3752;2;0;1;0;1;78;2;2;0;1;1;73;0;0;0;2;0;Left
1504;46;1;12;4;7931;0;1;1;0;1;4;1;1;3;1;0;54;0;0;0;3;1;Stayed
32803;54;0;41;2;6877;2;3;2;3;0;45;0;1;2;1;0;67;0;0;0;1;1;Stayed
25430;47;1;1;3;9605;2;1;1;0;0;69;0;0;0;2;2;16;0;0;0;0;2;Left
30097;38;1;2;0;4098;2;0;1;2;0;77;0;2;0;1;0;15;0;0;0;3;1;Left
70099;23;0;9;2;6957;2;2;1;0;0;69;3;1;2;0;0;81;0;0;0;2;2;Stayed
58293;46;1;29;2;6468;1;0;1;2;0;21;0;0;3;1;0;72;1;0;0;2;1;Stayed
18057;38;1;14;0;6299;2;0;1;2;0;53;1;0;0;2;0;63;0;0;0;2;0;Stayed
50515;59;1;15;0;5154;3;1;1;0;0;49;4;2;0;2;0;49;0;0;1;1;3;Stayed
25446;39;1;11;0;5802;0;2;1;0;1;17;1;1;1;0;0;73;0;1;1;0;1;Stayed
20659;32;0;16;0;5329;3;1;2;0;1;7;1;1;1;1;1;49;0;0;1;3;0;Stayed
62366;34;1;2;4;11093;2;3;2;0;1;17;2;1;1;2;0;66;0;0;0;2;0;Left
29186;24;0;1;2;7256;1;1;1;2;0;11;0;1;0;1;1;61;0;0;0;0;2;Left
34887;19;1;7;3;8060;1;0;1;0;0;20;1;2;1;2;1;42;0;0;0;2;2;Stayed
2778;26;1;16;1;6033;1;1;1;2;0;6;1;0;6;0;0;46;0;0;0;0;2;Left
40241;31;0;3;3;9216;2;1;1;0;1;98;3;1;4;0;0;43;0;0;0;0;2;Left
31345;44;0;4;4;11515;2;3;1;0;0;53;2;1;0;2;2;54;0;0;0;2;0;Stayed
1619;37;1;8;3;7512;0;1;1;0;0;50;1;0;0;2;1;55;0;0;0;2;0;Stayed
63805;30;1;13;2;9321;0;2;1;1;0;94;2;0;0;0;1;51;0;0;0;2;0;Left
44300;47;0;4;3;8766;3;0;1;1;0;10;0;0;0;2;2;70;0;0;1;2;0;Stayed
74238;45;1;33;2;9436;0;3;1;2;0;54;1;1;1;0;1;97;1;0;1;1;0;Stayed
54879;42;1;11;1;5415;2;0;1;0;0;9;0;1;3;0;2;52;1;0;0;0;1;Stayed
45188;48;0;18;3;8762;0;2;1;0;0;54;1;0;4;0;1;47;0;0;0;2;2;Left
22927;49;0;29;0;4453;3;0;3;0;1;87;2;1;4;1;2;53;0;0;0;0;2;Stayed
30456;20;0;7;0;4647;3;3;1;0;1;13;2;0;1;0;0;15;0;0;0;0;2;Left
11681;42;1;26;1;5890;3;2;1;2;0;7;1;1;0;0;1;101;0;0;0;2;2;Stayed
65606;39;0;6;3;9452;2;1;1;1;1;65;3;1;1;0;0;8;0;0;1;2;2;Stayed
53038;18;1;3;2;8548;2;2;1;0;1;30;1;0;1;1;0;58;0;0;1;3;1;Left
66282;46;0;34;0;4628;2;1;1;1;0;69;3;1;3;0;2;95;1;0;0;2;0;Stayed
29104;38;1;15;4;6841;0;3;1;0;0;82;2;1;2;1;2;47;0;0;0;2;2;Left
9479;33;0;18;0;4285;0;1;1;1;0;15;3;1;0;1;1;86;0;1;0;1;2;Left
65550;31;1;10;4;8351;0;1;1;0;0;53;1;1;2;0;2;28;0;0;0;2;1;Stayed
59722;29;1;4;2;7419;0;2;1;0;0;5;2;1;1;1;0;46;0;0;0;0;0;Left
58351;26;0;3;2;7321;2;1;1;2;1;41;0;1;3;1;1;77;0;0;0;2;2;Stayed
63606;29;1;12;3;11368;0;0;1;3;0;13;3;1;2;2;0;43;0;0;0;1;0;Stayed
67095;19;0;7;0;4102;3;1;0;0;0;82;1;1;4;0;0;22;0;0;0;2;2;Left
9831;21;1;3;2;9090;1;1;1;0;0;44;1;0;1;2;1;52;0;0;1;2;1;Left
5107;47;1;19;2;7557;2;2;3;0;0;29;3;1;0;2;0;79;0;0;0;2;0;Stayed
48442;44;1;17;2;7852;2;0;1;0;0;14;2;1;0;1;0;31;1;0;0;2;1;Stayed
62576;24;0;6;3;7795;1;1;2;2;1;32;0;1;1;0;2;72;0;0;0;0;0;Stayed
37299;50;0;33;3;10508;2;1;1;0;1;12;1;0;4;2;1;75;0;0;0;1;0;Stayed
50134;42;1;30;2;9487;3;3;1;0;0;43;1;0;1;1;0;81;0;0;0;2;0;Stayed
6749;24;0;4;1;5353;0;2;1;2;0;64;4;0;4;0;1;7;0;0;1;0;0;Left
43974;30;0;19;2;7343;2;1;2;0;1;20;0;1;0;1;2;54;0;0;0;2;0;Stayed
43610;33;0;19;3;9173;2;1;1;0;1;70;0;1;1;1;2;79;0;0;0;2;0;Stayed
23244;31;0;10;2;8528;2;2;2;2;0;31;2;0;1;1;0;82;0;0;0;3;3;Left
27020;35;0;4;3;10228;1;1;1;0;0;49;0;0;1;1;0;11;0;0;0;0;0;Left
4388;53;1;15;0;4918;2;1;1;1;1;69;2;1;4;1;0;45;0;0;0;2;0;Left
58856;28;1;17;0;5773;2;1;1;0;0;25;1;0;1;1;2;79;0;0;0;2;1;Left
42687;19;0;4;0;2989;0;2;1;3;1;79;4;1;1;2;0;10;0;0;1;2;2;Stayed
68838;24;0;7;1;6606;3;1;1;1;0;83;3;1;0;2;0;13;0;0;0;2;1;Stayed
70466;38;1;8;2;7973;0;1;0;0;1;38;3;1;0;1;0;21;0;0;0;2;2;Left
50747;31;0;15;4;7622;0;2;1;0;0;98;2;1;0;0;0;69;1;0;0;0;0;Left
6702;32;0;24;3;8848;2;2;1;1;0;61;0;0;3;2;2;57;0;0;0;2;0;Left
54325;32;1;19;3;9337;0;2;1;0;1;77;2;1;2;0;2;92;0;0;0;2;1;Left
8417;48;1;13;2;7175;1;1;3;0;0;75;2;1;2;1;0;29;0;0;0;0;0;Left
72017;37;0;11;1;5869;3;0;2;0;0;96;2;1;0;0;2;42;0;0;0;2;0;Stayed
57636;44;0;18;2;8077;0;2;2;1;1;23;1;0;2;0;1;50;1;0;0;2;0;Left
58005;24;1;8;2;7677;0;1;1;1;0;5;0;2;3;2;1;31;0;0;0;0;2;Left
37679;51;1;30;2;7340;3;2;1;1;0;21;1;1;4;2;0;84;0;0;0;1;2;Stayed
28826;23;0;5;3;7990;3;1;2;1;0;44;1;0;0;2;0;66;1;0;1;2;0;Stayed
1671;58;1;2;3;8080;1;2;1;0;0;85;1;1;0;1;1;15;0;0;0;2;2;Left
40379;48;0;35;2;8537;2;2;2;0;1;57;3;1;1;0;0;90;0;0;0;2;2;Left
37902;32;1;22;3;10207;0;1;1;2;0;50;2;1;2;2;0;72;0;0;0;2;2;Stayed
43721;28;1;13;4;9098;1;1;0;0;1;37;4;0;2;2;1;26;0;0;1;1;0;Stayed
74270;20;1;7;2;7278;0;3;1;0;0;3;3;0;0;1;0;84;0;0;0;0;0;Left
17438;52;1;42;3;8743;2;1;2;4;1;88;3;1;1;0;0;80;0;0;0;0;2;Stayed
53940;24;0;3;3;8904;1;1;1;1;0;67;2;2;4;1;1;73;1;0;0;2;1;Stayed
34958;34;1;11;2;9518;0;1;1;0;0;99;1;1;2;2;0;75;1;0;0;2;1;Stayed
34421;57;1;37;2;6831;3;2;3;0;0;78;0;1;3;0;0;93;0;0;1;2;1;Left
52120;53;1;28;0;5721;2;1;1;0;0;14;4;1;3;1;2;84;0;0;0;1;2;Stayed
71167;24;1;1;1;6062;0;2;2;0;1;11;3;2;3;0;0;45;0;0;0;2;2;Left
4566;48;1;4;0;4571;1;1;0;4;0;29;0;1;4;2;0;25;0;0;1;0;0;Stayed
73165;42;1;5;1;5704;0;0;2;2;1;92;0;1;3;0;1;11;0;0;0;2;3;Left
41136;19;1;4;3;10346;2;2;3;0;0;65;0;0;0;2;2;53;0;0;0;0;2;Left
713;19;1;9;3;9210;0;0;0;0;0;60;2;1;0;1;0;14;0;0;0;0;0;Stayed
22380;54;1;2;4;7114;0;2;1;1;0;26;2;1;1;1;0;28;0;0;0;1;0;Left
37553;25;0;5;4;9146;3;0;1;1;0;75;2;2;0;1;2;25;0;0;0;2;0;Stayed
55874;31;0;2;3;9197;0;1;3;0;0;40;2;0;0;1;0;75;0;0;0;2;0;Left
47635;25;1;3;3;8882;0;2;1;1;0;13;1;1;1;0;2;52;1;0;0;0;2;Left
49049;49;1;14;0;3828;0;1;2;0;0;61;2;0;3;0;0;52;1;0;0;3;0;Left
2938;22;1;10;3;9398;2;1;0;2;1;54;3;2;1;2;2;42;0;0;0;1;1;Left
46092;24;0;14;4;15495;1;3;1;2;1;9;0;1;4;1;0;73;0;0;0;2;0;Left
53280;32;0;12;0;4506;2;1;2;1;1;61;0;0;1;1;1;75;0;0;0;3;2;Left
34591;57;1;38;3;8455;2;1;1;0;0;26;4;1;0;1;1;48;0;1;0;2;2;Stayed
44870;49;1;39;3;7194;0;1;1;0;1;98;1;1;1;0;1;65;0;1;0;2;0;Left
3983;43;0;20;4;8848;2;1;1;1;0;26;3;0;0;0;0;92;0;0;0;0;2;Left
73796;27;0;11;4;9454;1;2;3;2;0;47;0;0;0;0;0;33;0;0;1;2;2;Left
58435;42;0;29;2;10568;1;3;1;0;1;89;3;1;1;0;1;74;0;0;0;2;1;Left
52870;42;1;9;2;8592;2;0;1;0;1;55;0;0;0;0;0;80;0;0;0;1;1;Left
65694;36;0;7;0;2075;2;1;3;2;1;82;1;0;3;1;1;9;0;0;0;2;2;Left
61008;38;0;3;0;3775;3;2;1;0;0;34;2;0;1;1;2;21;0;0;0;0;2;Stayed
29773;33;1;7;3;10114;0;1;2;0;0;53;4;2;1;0;0;14;0;0;0;2;0;Left
29910;39;1;10;1;6612;0;0;3;3;0;51;2;1;1;1;2;21;0;0;0;2;1;Left
49862;23;0;1;2;6623;0;1;1;0;0;38;2;1;0;2;1;54;0;0;1;1;1;Left
46795;52;0;17;4;6507;0;1;1;0;1;27;2;0;1;0;1;37;0;0;0;2;0;Left
44795;53;1;15;3;9512;0;0;1;1;1;50;2;2;0;0;2;42;0;0;0;2;1;Left
5069;37;1;29;0;3620;0;1;1;0;0;50;3;2;1;2;0;79;0;0;0;2;1;Stayed
32775;59;0;36;0;4113;1;1;2;0;1;48;0;1;4;1;0;41;0;0;1;0;1;Left
52838;22;0;4;4;6795;2;1;1;0;0;59;2;1;4;0;0;79;0;0;0;3;0;Stayed
41695;22;1;2;1;6093;0;1;1;1;1;26;3;2;3;0;0;44;0;0;0;2;2;Stayed
40596;34;1;13;4;9017;0;1;2;1;0;27;1;0;2;1;2;86;0;0;0;1;0;Stayed
19737;40;0;22;3;9203;2;0;1;2;0;70;3;1;1;1;2;44;1;0;0;1;2;Stayed
62731;28;0;1;2;9910;3;1;1;0;1;3;3;0;2;1;1;76;0;0;0;0;0;Left
27238;29;0;20;2;5964;3;2;0;3;0;24;0;2;1;0;2;33;0;0;1;0;0;Stayed
38308;47;1;25;1;5673;0;1;0;2;1;76;3;2;2;1;2;91;1;0;0;3;0;Left
71715;56;0;31;1;4968;2;2;1;1;0;28;1;1;4;1;1;98;0;0;0;2;2;Stayed
18356;28;1;9;0;5217;2;1;1;2;0;70;1;0;0;0;2;68;1;0;0;2;0;Left
7578;22;1;7;3;8822;0;2;1;1;0;33;2;1;0;1;1;31;0;0;1;3;0;Stayed
47189;30;1;8;2;9820;0;0;3;0;0;59;0;1;0;0;1;64;0;0;0;2;0;Left
2759;24;0;8;0;6427;3;3;2;0;0;10;3;0;1;1;1;85;0;0;0;2;2;Stayed
7636;33;0;21;0;3739;2;1;3;2;0;50;2;2;3;0;0;29;0;0;0;2;2;Left
39487;25;0;4;2;8322;0;1;2;3;1;38;1;0;4;1;0;74;0;1;0;2;3;Left
12430;29;0;16;0;5682;2;1;1;2;0;33;2;0;0;1;0;19;0;1;0;2;2;Left
56688;26;1;3;1;4249;2;1;2;0;0;26;1;0;3;1;0;47;1;0;0;2;1;Left
68130;19;0;5;1;5971;0;1;0;0;0;52;0;1;2;1;0;30;0;0;0;1;1;Left
20291;19;0;6;2;7571;1;3;1;0;0;57;1;2;1;1;2;83;0;0;0;0;0;Left
36253;20;0;12;1;7061;2;1;2;1;0;15;2;0;0;1;0;38;1;0;1;0;2;Stayed
21617;42;1;16;4;6061;1;1;1;1;0;5;0;1;0;1;0;65;0;1;0;2;0;Stayed
39832;51;1;27;0;4506;2;1;1;1;1;45;1;2;1;1;2;62;0;0;0;2;0;Stayed
61025;22;1;7;1;5754;2;0;1;0;0;80;0;1;0;1;0;70;0;0;0;1;0;Left
51893;53;1;39;4;8157;2;1;3;2;1;72;2;1;5;1;1;73;0;0;0;1;0;Stayed
1742;29;0;12;0;3900;0;1;1;1;0;12;0;0;2;2;0;87;0;0;0;0;1;Left
50440;21;1;3;2;8722;3;1;1;0;1;61;2;0;1;1;2;12;0;0;0;3;1;Left
54005;21;0;10;2;6038;2;2;2;0;0;52;2;1;3;0;2;41;0;0;0;2;2;Left
59180;56;1;14;1;5686;2;1;1;2;0;56;0;1;0;2;0;78;0;0;1;0;1;Stayed
46946;31;1;6;0;3797;0;3;1;2;0;44;2;0;0;0;0;68;1;0;0;2;0;Left
18882;29;0;15;1;5900;2;0;1;0;1;97;1;1;1;1;0;35;0;0;0;0;2;Stayed
44216;45;1;14;2;7612;0;1;1;0;0;58;2;0;0;0;0;67;0;0;0;2;0;Left
22360;22;1;7;1;4933;3;1;2;1;1;76;1;0;6;1;0;57;0;0;0;0;2;Left
8218;26;1;2;0;4432;2;2;2;1;0;88;1;0;0;1;2;65;0;0;0;1;1;Left
58615;32;1;13;2;6960;2;3;2;0;1;43;1;0;1;1;1;68;0;0;1;1;1;Stayed
69176;55;1;39;3;8040;3;1;1;2;1;94;1;1;1;0;2;114;0;0;0;0;0;Stayed
4208;50;0;24;2;8475;1;1;1;2;0;30;3;2;3;1;0;80;0;0;0;3;2;Left
42559;19;0;3;3;11944;0;1;2;1;0;83;0;0;5;2;0;70;1;0;0;3;0;Stayed
9283;56;0;4;2;10616;0;2;1;0;1;4;0;0;0;0;0;17;0;0;1;3;2;Left
22828;55;1;16;1;5572;2;1;1;0;0;52;3;0;1;0;0;80;0;0;0;2;0;Stayed
30539;18;0;4;3;8931;0;1;2;0;0;10;1;2;0;2;1;58;0;0;0;2;1;Left
4912;57;0;17;4;8591;0;3;3;1;0;78;4;0;6;1;0;50;0;0;0;2;3;Stayed
57755;27;0;8;3;10670;0;2;1;0;1;94;3;1;3;0;1;11;0;0;0;2;1;Left
69926;25;1;8;3;7054;0;0;1;0;0;15;2;2;0;1;1;80;1;0;0;2;0;Stayed
56729;38;0;3;1;6553;2;1;1;1;1;94;1;1;4;1;2;18;0;0;0;0;3;Stayed
58212;31;0;11;2;8320;2;1;3;0;1;8;4;1;6;0;0;61;1;0;0;2;3;Stayed
24523;51;1;22;4;8125;1;1;1;1;0;27;2;1;1;1;1;66;1;0;0;1;2;Left
69159;40;1;21;2;7479;2;1;1;0;0;70;4;1;0;1;2;81;0;1;0;2;0;Stayed
8785;56;1;4;0;3401;0;0;1;0;1;97;3;0;3;1;2;6;0;0;0;2;1;Left
64781;40;1;1;2;6798;0;2;1;2;0;20;1;2;0;1;2;70;0;0;0;3;1;Left
16308;42;1;16;4;10186;2;1;1;1;1;35;2;1;4;1;1;88;0;0;0;2;0;Stayed
42744;44;1;1;2;8521;2;2;1;0;0;95;2;1;1;0;0;43;1;0;1;1;1;Stayed
41600;23;0;9;0;3166;2;1;3;2;0;1;0;1;0;0;0;77;0;0;1;2;1;Stayed
51144;45;1;11;2;9157;0;1;1;0;0;26;3;1;0;1;2;74;0;0;1;2;0;Stayed
52015;50;0;23;0;4806;2;3;2;0;0;7;0;1;0;0;0;25;0;0;0;2;1;Left
71157;48;0;24;4;7447;3;0;1;0;0;98;1;1;4;1;2;89;0;0;0;2;0;Stayed
67517;52;0;14;2;9327;3;2;2;1;1;25;2;2;0;0;2;32;0;0;0;0;1;Left
5331;19;0;1;2;8632;3;2;1;0;0;67;1;1;0;1;0;17;0;0;1;2;0;Stayed
26539;49;1;2;1;5850;2;1;2;0;0;57;3;0;1;0;0;45;0;0;0;1;0;Left
25975;40;1;6;2;8060;0;0;2;1;0;44;2;0;0;1;0;53;0;0;0;2;1;Stayed
1680;55;1;5;3;11674;1;1;0;0;1;2;2;1;3;1;2;56;0;0;0;3;1;Left
21570;41;1;5;3;6507;2;1;2;0;0;24;1;1;2;1;1;79;1;0;0;1;0;Stayed
49310;43;1;29;4;9506;0;3;3;0;1;18;4;2;0;2;0;57;1;0;0;2;0;Stayed
2745;58;0;48;3;8460;2;1;1;0;1;22;0;1;1;1;1;74;0;0;0;1;1;Stayed
52121;25;1;15;3;5165;2;0;1;0;1;77;0;0;5;1;2;36;0;0;1;1;1;Stayed
23057;33;0;11;4;7710;3;0;1;1;1;99;1;2;0;2;0;39;0;0;1;0;2;Stayed
15293;34;1;16;3;10100;1;1;1;0;0;93;4;0;2;0;0;54;0;0;0;2;2;Left
41481;36;1;12;2;9258;0;2;3;0;0;68;1;0;1;0;1;63;0;0;0;1;1;Left
55314;50;0;34;2;7995;1;2;3;0;0;98;1;0;3;0;0;80;1;0;0;2;0;Left
39731;43;0;12;3;8074;2;1;1;2;0;2;0;0;0;2;1;62;0;0;0;0;0;Stayed
10709;45;1;7;0;4430;3;2;3;0;0;63;2;1;0;1;2;11;0;0;0;2;2;Stayed
64492;36;0;8;4;11475;1;2;1;1;0;62;3;1;4;1;2;55;0;0;0;2;1;Left
41284;19;0;4;1;5581;0;0;1;0;0;69;3;1;1;0;0;26;0;0;0;1;0;Left
7714;29;1;14;4;8056;0;1;2;2;1;71;3;1;4;0;0;64;1;0;0;0;1;Stayed
3086;55;1;18;0;4838;3;2;1;1;0;67;2;2;4;0;1;19;0;0;0;0;2;Stayed
46615;27;0;11;3;10330;2;1;1;1;0;12;1;1;1;1;0;62;0;0;0;2;0;Stayed
24172;18;1;2;2;8564;0;1;3;0;0;60;1;0;0;0;0;5;0;0;0;3;2;Left
28980;19;1;6;2;6479;0;1;2;1;0;74;1;1;3;0;1;21;0;0;0;3;1;Left
22612;45;0;21;3;7841;3;1;1;1;0;88;2;1;4;1;0;76;0;0;0;3;2;Left
62389;25;1;14;4;11795;3;1;1;0;1;52;2;0;1;0;1;43;0;0;0;0;1;Left
45111;52;0;34;3;6670;0;2;1;0;0;91;2;1;3;1;0;58;0;0;0;2;0;Left
69193;40;0;7;3;5853;0;2;1;0;0;8;2;0;1;0;1;85;0;0;0;0;2;Left
46131;46;0;29;1;5852;0;0;1;0;0;27;3;0;1;1;2;76;0;0;1;0;1;Stayed
27466;18;0;5;3;9046;2;3;2;1;0;98;0;1;4;1;1;13;1;0;0;1;3;Stayed
15082;39;1;7;4;6991;3;3;1;1;1;65;1;1;1;0;1;84;0;0;0;2;1;Stayed
13381;46;0;27;2;6497;0;1;0;0;0;45;2;1;0;1;1;102;0;0;0;3;0;Stayed
72564;29;0;19;1;5983;2;0;0;1;0;89;3;0;0;1;2;60;0;0;0;1;0;Left
1062;42;1;15;1;5958;0;2;1;1;0;78;1;0;0;0;2;21;0;0;0;2;0;Left
39167;51;0;11;3;8832;2;0;1;1;0;70;2;1;3;2;2;20;0;0;0;2;0;Stayed
14944;23;0;10;1;6169;2;2;1;1;0;15;2;1;3;0;0;40;0;0;0;2;0;Left
8672;26;1;3;3;7529;2;1;1;0;0;20;3;0;4;0;1;28;0;0;0;0;0;Left
4776;32;1;14;1;5978;2;1;3;0;1;3;1;2;0;1;1;80;0;0;0;2;2;Left
14724;54;0;9;1;5053;0;2;3;2;1;11;0;1;3;1;0;84;1;0;0;2;2;Stayed
56051;29;0;17;2;5620;1;0;1;1;0;99;2;1;3;0;1;30;0;0;0;1;1;Left
38992;51;1;3;1;5417;0;2;2;0;0;79;2;0;0;1;0;51;1;1;0;2;2;Left
17650;23;1;12;4;9166;3;1;1;2;1;43;1;1;1;1;1;79;0;0;0;0;1;Left
12049;36;1;16;4;7608;0;0;2;3;1;2;3;0;0;0;1;49;0;0;0;2;2;Stayed
65061;44;1;14;3;7526;1;2;1;0;0;83;4;2;2;0;0;82;0;0;0;2;3;Left
27018;35;1;22;3;8121;2;2;1;2;0;86;0;0;3;1;1;75;1;0;0;1;1;Stayed
15507;56;1;44;2;8492;2;2;1;1;0;75;3;0;0;2;1;87;0;0;1;2;2;Stayed
777;51;0;11;3;10620;3;0;0;0;0;4;2;1;0;0;1;82;0;1;0;0;2;Stayed
57511;48;0;20;0;4615;3;1;3;0;0;37;3;1;3;1;2;57;1;0;0;0;0;Stayed
73787;35;0;25;3;10295;2;0;2;2;0;59;2;1;2;1;0;64;1;0;0;2;0;Stayed
58268;25;1;13;2;6733;1;3;1;2;0;60;3;0;0;1;1;45;0;0;0;3;1;Left
23852;48;1;11;1;5808;0;0;1;2;0;12;3;1;4;0;1;73;0;0;0;0;0;Stayed
53410;38;1;30;2;8877;3;1;0;0;0;72;2;0;1;1;0;97;0;0;0;2;0;Stayed
69989;18;0;4;1;5745;3;1;0;2;0;71;0;1;1;1;0;82;0;0;1;1;0;Stayed
44504;55;0;40;2;7034;3;0;1;1;0;79;1;1;0;2;0;82;0;0;0;0;2;Stayed
29440;19;0;11;2;9056;1;2;2;1;0;52;1;1;1;0;2;14;0;0;0;3;2;Left
58046;21;1;9;0;4410;2;1;1;1;0;63;2;1;3;1;0;56;0;0;0;2;0;Left
71276;45;0;18;1;6168;2;2;2;0;0;3;0;0;2;1;2;95;0;0;1;3;2;Left
69226;34;0;17;3;10095;0;2;1;1;0;59;2;0;0;2;0;55;0;0;0;2;0;Left
6384;21;1;4;0;5197;3;0;1;0;0;40;2;0;1;0;0;64;0;0;0;1;2;Left
55541;55;0;35;1;6314;3;1;1;1;0;54;1;2;2;2;0;65;0;0;0;2;2;Stayed
463;27;0;16;1;5740;3;2;3;1;0;42;1;1;0;1;2;76;0;0;0;2;0;Stayed
8107;45;0;10;0;5005;2;0;1;2;1;3;2;1;4;2;0;18;0;0;0;2;0;Stayed
39668;20;1;10;3;8032;0;1;1;0;0;55;3;2;4;2;2;20;0;0;0;2;1;Stayed
20021;46;0;31;3;9562;1;1;2;1;1;49;2;1;0;0;0;48;0;0;0;0;3;Left
33648;23;0;14;4;6255;2;1;1;0;0;14;3;0;0;0;1;34;0;0;0;1;0;Left
36281;28;1;6;0;4110;0;1;2;2;0;48;3;0;0;0;0;55;0;0;0;2;2;Left
26358;31;1;19;4;5037;0;1;1;0;0;81;2;2;1;2;0;39;1;0;0;2;1;Stayed
34265;27;1;9;0;5605;0;2;0;2;0;68;1;0;3;1;0;77;1;0;0;1;1;Left
35545;55;0;29;0;4453;2;1;1;1;0;77;0;1;0;2;0;82;1;0;0;2;0;Stayed
32869;56;0;5;0;5614;2;0;1;1;0;76;2;1;1;0;2;71;1;0;0;2;2;Stayed
45867;26;0;14;2;9200;0;1;1;2;0;75;4;1;4;0;0;60;0;0;0;1;0;Stayed
29402;40;0;29;0;4725;0;3;1;2;0;90;1;1;1;2;0;95;1;0;0;0;0;Stayed
49258;56;1;35;3;6082;0;1;1;0;1;95;3;0;1;1;0;114;0;0;0;0;3;Left
